Numero_Securite_Sociale,Nom,Prenom,Date_Naissance,Numero_Telephone,E_Mail,ID_Remboursement,Code_Soin,Montant_Remboursement
" 144082A81969486 ",Kaete,Justinn,13-04-2002,"0899554896 ",Justinn.Kaete@gmail.com,662581,8009308,13500.8
" 232056423208209 ",Brunell,Ada,23-01-1943,"+36997867861 ",Ada.Brunell@gmail.com,985345,5165655,44245.2
" 157124318183878 ",Ax,Louella,25-06-1911,"0880380224 ",Louella.Ax@gmail.com,674480,5518777,21352.1
" 281102A35289231 ",Merna,Andeee,22-07-1943,"0857243972 ",Andeee.Merna@gmail.com,728470,8124094,16900.7
" 135022B52015170 ",Johnsson,Justinn,18-06-1962,"+63299769232 ",Justinn.Johnsson@gmail.com,497987,1945843,26794.3
" 269102B93238571 ",Sigfrid,Glynnis,10-01-1945,"+49740643733 ",Glynnis.Sigfrid@gmail.com,740661,3369641,64318.5
" 130097904883246 ",Sawtelle,Luci,02-01-1928,"0100543111 ",Luci.Sawtelle@gmail.com,409801,7159659,25375.7
" 229122B26900015 ",Brieta,Marita,18-01-1940,"0768683057 ",Marita.Brieta@gmail.com,883540,8507132,13543.7
" 172114136141257 ",Pernick,Pamella,08-06-1908,"0218880879 ",Pamella.Pernick@gmail.com,109333,8614744,58418.2
" 201126706153341 ",Shields,Nikki,16-09-1964,"+51460437934 ",Nikki.Shields@gmail.com,757712,7006879,47846.2
" 127124272984459 ",Brackely,Fanchon,18-12-1947,"0538871515 ",Fanchon.Brackely@gmail.com,642377,6906973,56823.3
" 296095856356150 ",Lay,Lorie,17-11-1961,"0130438828 ",Lorie.Lay@gmail.com,585541,8107470,3435.8
" 250033113538959 ",Bury,Camile,02-02-1904,"+02873444830 ",Camile.Bury@gmail.com,573098,7454350,35445.9
" 188032B91904656 ",Glovsky,Susette,31-10-1951,"0183679236 ",Susette.Glovsky@gmail.com,651438,3635341,95786.8
" 193122A92271518 ",Behre,Kerrin,23-05-1960,"0858352756 ",Kerrin.Behre@gmail.com,520715,4477704,66135.7
" 106082514344862 ",Leonard,Ulrike,27-02-2002,"0858864334 ",Ulrike.Leonard@gmail.com,603855,8512015,61495.6
" 291117049823506 ",Euridice,Corene,30-11-1979,"0214675517 ",Corene.Euridice@gmail.com,395825,4064691,72220.6
" 251048468746573 ",Stuart,Lita,10-03-1908,"0137430714 ",Lita.Stuart@gmail.com,980175,6114587,71810.4
" 266061713126702 ",Eachern,Carly,07-04-1976,"+32441033807 ",Carly.Eachern@gmail.com,729532,2548381,18679.9
" 289082B28130186 ",Weide,Frank,23-06-1953,"+66896353714 ",Frank.Weide@gmail.com,303473,1688551,6995.7
" 230121246456369 ",Aida,Janey,23-11-1909,"0204883737 ",Janey.Aida@gmail.com,212095,5061780,48924.8
" 291040684517875 ",Bord,Deedee,18-07-1968,"+92607361641 ",Deedee.Bord@gmail.com,20548,7344708,1609.9
" 196120125200987 ",Baylor,Inga,24-09-1994,"+01542930025 ",Inga.Baylor@gmail.com,271665,8543342,60318.7
" 129122B83102587 ",Meter,Lexine,26-12-1980,"0727643856 ",Lexine.Meter@gmail.com,270713,1724153,73389.2
" 203062B37451035 ",Medrek,Danny,28-08-1952,"+74509448690 ",Danny.Medrek@gmail.com,947976,2268629,96739.5
" 120119571589407 ",Eliathas,Alameda,01-06-1974,"+89666294858 ",Alameda.Eliathas@gmail.com,976084,2357218,81220.3
" 135126596449769 ",Sawtelle,Elie,27-04-1981,"+81230488391 ",Elie.Sawtelle@gmail.com,349470,2370690,32761.7
" 178102A44684199 ",Docilla,Danika,03-12-1968,"+47779220515 ",Danika.Docilla@gmail.com,162576,7474851,95103.8
" 261112B30478176 ",Raul,Benita,04-04-1974,"0474786937 ",Benita.Raul@gmail.com,258955,6646203,55452.1
" 221042181350624 ",Casimir,Sibella,30-04-1964,"+56154136933 ",Sibella.Casimir@gmail.com,138072,6145502,33693.3
" 187098728645900 ",Bergman,Jordan,09-04-1923,"0431766483 ",Jordan.Bergman@gmail.com,645857,7223779,43410
" 130076854079070 ",Podvin,Odessa,26-02-1915,"+43716982723 ",Odessa.Podvin@gmail.com,301318,8834417,41740.3
" 237092B03679335 ",Joseph,Dorice,19-11-1905,"+51999936908 ",Dorice.Joseph@gmail.com,427911,1050740,40427.3
" 288022A23039053 ",Goldina,Tomasina,18-09-1976,"+19771460922 ",Tomasina.Goldina@gmail.com,474023,6886395,69700.5
" 210063563358404 ",Schlosser,Debee,14-02-1993,"0303867056 ",Debee.Schlosser@gmail.com,107098,5616677,14269.8
" 270062318579788 ",Couture,Margalo,15-02-1998,"+09291021940 ",Margalo.Couture@gmail.com,459352,8690459,32384.8
" 156044289342453 ",Thornburg,Bernie,21-09-1963,"+42338130362 ",Bernie.Thornburg@gmail.com,555617,7505742,77304.5
" 247052B69465444 ",Schonfeld,Tonia,31-07-1912,"0337758494 ",Tonia.Schonfeld@gmail.com,870138,8924701,98019
" 107012A94891923 ",Etom,Corene,14-02-1932,"0893364086 ",Corene.Etom@gmail.com,127873,1944581,49160.8
" 157113606839011 ",Abram,Antonietta,14-02-1908,"0726871519 ",Antonietta.Abram@gmail.com,936525,1704317,21631.3
" 216122B45629764 ",Soneson,Kaja,04-08-1906,"0895802923 ",Kaja.Soneson@gmail.com,400430,4172911,58393.7
" 175116886649843 ",Thomasina,Monika,24-03-1939,"+13595788186 ",Monika.Thomasina@gmail.com,349922,4759616,9210.1
" 277103859200322 ",Elbertina,Ellette,31-01-1990,"0145502337 ",Ellette.Elbertina@gmail.com,459605,5669583,28249.1
" 100090100806306 ",Creamer,Carmela,23-03-1990,"0271743403 ",Carmela.Creamer@gmail.com,810614,2456846,30635
" 286117711135076 ",Munn,Maisey,29-04-1984,"0725358000 ",Maisey.Munn@gmail.com,487042,7402246,31841.5
" 129046300304433 ",Kress,Therine,26-10-1976,"+92704296440 ",Therine.Kress@gmail.com,189249,5332942,7260.6
" 160092B91117416 ",Stanwood,Heida,21-06-2004,"+39458517204 ",Heida.Stanwood@gmail.com,909537,5174863,2149.2
" 287085925468884 ",Charmine,Roz,22-03-1917,"+55889694256 ",Roz.Charmine@gmail.com,271967,1799913,40946.1
" 208112B51385104 ",Kare,Blondelle,04-04-1989,"0258825004 ",Blondelle.Kare@gmail.com,317782,2368735,8766.6
" 214122A60801549 ",Kirstin,Collen,07-06-1972,"0629173501 ",Collen.Kirstin@gmail.com,72573,6757485,22999.2
" 258076102755990 ",Morehouse,Ashlee,24-02-1987,"0551452398 ",Ashlee.Morehouse@gmail.com,438543,6862514,9343.6
" 224090578169414 ",Valerio,Wilma,03-04-1935,"+13800971015 ",Wilma.Valerio@gmail.com,789215,1016590,81509
" 153029491382086 ",Marden,Ileana,01-03-1926,"0360266686 ",Ileana.Marden@gmail.com,254793,1370798,74283.4
" 197112A80124341 ",Briney,Annabela,07-11-1949,"0111706175 ",Annabela.Briney@gmail.com,147199,7182080,61089.8
" 179069226608131 ",Abram,Raina,06-04-1953,"+92514407602 ",Raina.Abram@gmail.com,609245,5855980,36163
" 254053871530382 ",Muriel,Florie,22-11-1947,"0465247287 ",Florie.Muriel@gmail.com,386840,1800574,77315.9
" 232083881613095 ",Rogerio,Antonietta,01-12-1910,"0891857335 ",Antonietta.Rogerio@gmail.com,134041,4911140,60348.6
" 295032B60252064 ",Ashok,Tomasina,07-06-1904,"+11358186319 ",Tomasina.Ashok@gmail.com,362625,3324901,42332.3
" 288092520873721 ",Vins,Gaylene,23-01-1901,"0184552042 ",Gaylene.Vins@gmail.com,690724,8931904,55203.6
" 246027618271438 ",Sisile,Silvana,29-11-1997,"+94825381196 ",Silvana.Sisile@gmail.com,593315,5662230,42756.8
" 207108284448571 ",Huggins,Kirbee,16-10-1926,"0297374536 ",Kirbee.Huggins@gmail.com,75381,3726813,57477.5
" 161082A84557919 ",Rese,Loree,07-03-2001,"0669422350 ",Loree.Rese@gmail.com,779695,2804365,25184.4
" 191123409877066 ",Thar,Fredericka,18-06-1908,"0822385653 ",Fredericka.Thar@gmail.com,323531,3964639,11696.3
" 148052B48357625 ",Auberbach,Atlanta,21-10-1901,"0707610996 ",Atlanta.Auberbach@gmail.com,31581,2799367,6010.3
" 181066698559405 ",Charity,Dulcinea,16-03-1914,"+10322804929 ",Dulcinea.Charity@gmail.com,605326,6352047,68144.8
" 123032B27645512 ",Fontana,Jacenta,21-02-1906,"0495114276 ",Jacenta.Fontana@gmail.com,841747,7030854,62427.7
" 140122B68913884 ",Kauppi,Jacenta,25-07-1910,"+51851233791 ",Jacenta.Kauppi@gmail.com,212506,7511105,29417.9
" 269110383666347 ",Judye,Adelle,04-12-1953,"+08175652205 ",Adelle.Judye@gmail.com,527073,5321621,49098
" 224122A77612299 ",Friede,Christian,03-06-1929,"0738843225 ",Christian.Friede@gmail.com,883065,4214774,73282.8
" 181119468616482 ",Soneson,Annabela,05-08-1966,"+30991478490 ",Annabela.Soneson@gmail.com,305509,2034828,3261.7
" 223104483426926 ",Obed,Aurelie,21-02-1998,"+59304821021 ",Aurelie.Obed@gmail.com,634492,6454086,70611.8
" 167056933981950 ",Dex,Elyssa,29-01-1989,"0963682423 ",Elyssa.Dex@gmail.com,923436,1678627,75560.3
" 252122A33457333 ",Kirstin,Caressa,21-03-1925,"0213624495 ",Caressa.Kirstin@gmail.com,67582,8218284,72814.3
" 186123704661296 ",Nunci,Jean,18-11-1953,"+15347159061 ",Jean.Nunci@gmail.com,445511,8332560,78484.1
" 105072A81174724 ",Gilmour,Penelopa,15-10-1982,"+94406285883 ",Penelopa.Gilmour@gmail.com,74257,4743784,25832.4
" 253121773729487 ",Rolf,Sibella,03-02-1954,"+97247105487 ",Sibella.Rolf@gmail.com,156319,6063979,55347
" 159062356261495 ",Ophelia,Iseabal,01-04-1922,"+26704809088 ",Iseabal.Ophelia@gmail.com,527045,6498842,27960.5
" 120102A05619735 ",Cynar,Kathi,18-12-1908,"0899061065 ",Kathi.Cynar@gmail.com,964694,5819302,55260.3
" 274112B94661329 ",Rona,Gerrie,16-03-1960,"+34181092327 ",Gerrie.Rona@gmail.com,358480,5487353,1813.9
" 242082A43447028 ",Llovera,Elfreda,08-11-1976,"0677034090 ",Elfreda.Llovera@gmail.com,914866,8671616,73326.4
" 183114311234816 ",Frodi,Dagmar,10-03-1930,"0490775861 ",Dagmar.Frodi@gmail.com,311920,2261180,29611.1
" 129083901977959 ",Wilkinson,Sharlene,27-10-1970,"+77704948559 ",Sharlene.Wilkinson@gmail.com,624805,6115591,69975.3
" 294124298187044 ",O'Carroll,Starla,31-05-1921,"0158944019 ",Starla.O'Carroll@gmail.com,3498,6472171,69139
" 123022B25559588 ",Wadell,Kylynn,18-08-2001,"0409788148 ",Kylynn.Wadell@gmail.com,397618,4992631,21981.6
" 288072B93520719 ",Johanna,Kylynn,11-12-1918,"0885534379 ",Kylynn.Johanna@gmail.com,646316,5135060,50914.6
" 263044306558067 ",Dichy,Glenda,16-07-1940,"+91476767756 ",Glenda.Dichy@gmail.com,103421,8098319,32240.9
" 145042A32298500 ",Diann,Jenda,29-08-1914,"0459988640 ",Jenda.Diann@gmail.com,990636,7573369,73209.1
" 272092A65506076 ",Ursulette,Phedra,17-03-1907,"+44390795960 ",Phedra.Ursulette@gmail.com,432480,3974855,84328.8
" 151102B03064206 ",Zaslow,Elie,20-05-1906,"+75389907220 ",Elie.Zaslow@gmail.com,963973,6479825,39727.5
" 154049811824927 ",Kaja,Pierette,29-01-1938,"+96786351402 ",Pierette.Kaja@gmail.com,548454,2861793,47054.8
" 270118860246061 ",O'Carroll,Valera,30-05-1945,"+41489420486 ",Valera.O'Carroll@gmail.com,998227,7028202,54975.9
" 243122A58769931 ",Kenwood,Lorie,06-12-1902,"0415806513 ",Lorie.Kenwood@gmail.com,762326,7176781,41690.3
" 148032A40909725 ",Krystle,Mureil,21-04-1988,"+72461905307 ",Mureil.Krystle@gmail.com,896824,2750019,8812.5
" 282127255078663 ",Silvan,Carilyn,06-11-1941,"0373064985 ",Carilyn.Silvan@gmail.com,528759,8765185,94849.8
" 208122A73740083 ",Belanger,Sue,15-04-1933,"+09438418326 ",Sue.Belanger@gmail.com,537584,6322126,28494.5
" 186060364898690 ",Holbrook,Berta,18-09-1943,"0234227143 ",Berta.Holbrook@gmail.com,264608,6607569,47287.1
" 152115992819734 ",Ursulette,Marinna,11-02-1926,"0394275772 ",Marinna.Ursulette@gmail.com,238253,7317629,98962.6
" 243082B24591001 ",An,Tatiania,25-11-1993,"+55492757138 ",Tatiania.An@gmail.com,984252,6698029,43053.4
" 159122A13128938 ",Gunn,Demetris,21-06-1918,"+04289836249 ",Demetris.Gunn@gmail.com,886406,2813183,36454.1
" 169072B18192008 ",Lory,Edee,20-05-1936,"0235630002 ",Edee.Lory@gmail.com,313486,4362379,23851.2
" 139022B07081144 ",Henrie,Jorry,18-08-2000,"0391610498 ",Jorry.Henrie@gmail.com,306623,4288326,70975.6
" 274022A38343191 ",Gale,Gratia,29-05-1953,"0824434561 ",Gratia.Gale@gmail.com,269238,3727450,98465.9
" 167081180141175 ",Goth,Rosene,30-10-1963,"+58953817129 ",Rosene.Goth@gmail.com,808185,7541517,64619.6
" 273102B30918991 ",Helve,Leanna,10-09-1906,"0474997969 ",Leanna.Helve@gmail.com,886544,6625975,15449.8
" 165122208292338 ",Christine,Laurene,26-09-1965,"0214903585 ",Laurene.Christine@gmail.com,471129,3183198,40499.8
" 146062688699224 ",Helve,Gratia,14-12-1947,"+00996000312 ",Gratia.Helve@gmail.com,113620,8538944,56353
" 156103254436154 ",Tufts,Inga,05-08-1937,"+61110315544 ",Inga.Tufts@gmail.com,123381,2740503,78507.8
" 267127541691384 ",Morrill,Jillayne,17-08-1956,"+89798026199 ",Jillayne.Morrill@gmail.com,947482,2701639,38346
" 123072B79053773 ",Reidar,Gabriellia,22-12-2000,"+07218645241 ",Gabriellia.Reidar@gmail.com,292485,4838278,8724.2
" 254109819388568 ",Jobi,Morganica,11-01-1999,"+36938167853 ",Morganica.Jobi@gmail.com,718966,2071352,25644.1
" 129012547717819 ",Gusella,Justinn,21-07-1950,"+46226227925 ",Justinn.Gusella@gmail.com,552476,4150658,32784.6
" 184040596871314 ",Kravits,Anallese,18-06-1910,"0558683195 ",Anallese.Kravits@gmail.com,882622,7079626,31843
" 292117180364489 ",Corrine,Janeczka,19-11-1946,"+58281277577 ",Janeczka.Corrine@gmail.com,100054,5003141,51823.5
" 196042A93528994 ",Seumas,Sybille,17-09-1921,"+70567882475 ",Sybille.Seumas@gmail.com,947206,8957823,84134.8
" 229037968701456 ",Nickola,Cyndie,18-04-1947,"+60268091204 ",Cyndie.Nickola@gmail.com,883485,8394326,67145.9
" 106047291450736 ",Rosemary,Zaria,02-06-1972,"+96912376452 ",Zaria.Rosemary@gmail.com,861311,8166184,80001.4
" 299112B45405871 ",Raul,Lily,21-05-1958,"+02759849836 ",Lily.Raul@gmail.com,186038,7694308,81834.1
" 107112B45036162 ",Bivins,Netty,12-08-1987,"+41512066897 ",Netty.Bivins@gmail.com,887675,1594135,11569.5
" 112069756407770 ",Brandice,Kalina,08-06-1908,"0813756009 ",Kalina.Brandice@gmail.com,205410,6951810,56722.8
" 258114890857779 ",Cullin,Annaliese,04-01-1911,"0101170335 ",Annaliese.Cullin@gmail.com,589864,7097365,3220.4
" 298106119879284 ",Saree,Rochette,18-09-1953,"+33405783082 ",Rochette.Saree@gmail.com,161906,8782244,66630.8
" 232112A00731095 ",Gladstone,Eolanda,19-08-1937,"+23273381319 ",Eolanda.Gladstone@gmail.com,58282,8829132,39037.8
" 162032353096005 ",Isacco,Georgetta,12-02-1906,"0819358112 ",Georgetta.Isacco@gmail.com,709183,8616896,528.2
" 273062A52236925 ",Wilkinson,Ariela,30-06-1951,"+38727954941 ",Ariela.Wilkinson@gmail.com,705169,5367156,22676.1
" 103092B66441298 ",Arley,Hettie,09-12-1954,"+74449905480 ",Hettie.Arley@gmail.com,335412,4412959,17729.1
" 236032A54991240 ",Eldrid,Nyssa,04-12-1977,"+06587175690 ",Nyssa.Eldrid@gmail.com,369448,8686208,92698.6
" 138101551723150 ",Tufts,Evaleen,25-01-1970,"0593119346 ",Evaleen.Tufts@gmail.com,537655,6089229,44177.8
" 104128052956139 ",Odell,Lizzie,23-05-1934,"+63370126404 ",Lizzie.Odell@gmail.com,859055,6241442,28662.5
" 222090027601441 ",Byrne,Lily,20-03-1903,"+96771366927 ",Lily.Byrne@gmail.com,543477,5411935,58729.4
" 296031777063764 ",Rhu,Sophia,16-07-1989,"0481008825 ",Sophia.Rhu@gmail.com,567786,2152458,49252.9
" 132013261330946 ",Peonir,Celestyna,27-06-1968,"0394151593 ",Celestyna.Peonir@gmail.com,130944,6966209,55837.4
" 149084616503425 ",Greyson,Courtnay,27-07-2001,"+22762378266 ",Courtnay.Greyson@gmail.com,623269,4587625,71824
" 227042A72812288 ",Beniamino,Clarice,15-01-1960,"0958323046 ",Clarice.Beniamino@gmail.com,543652,4248117,31193.8
" 125039780392764 ",Isacco,Madeleine,12-03-1934,"0177161171 ",Madeleine.Isacco@gmail.com,60485,3821657,94189.5
" 144013061225034 ",Koziara,Riannon,21-03-1977,"+78836703393 ",Riannon.Koziara@gmail.com,191649,7433593,66932.3
" 265102B35877472 ",Raul,Eve,04-09-1999,"0472674146 ",Eve.Raul@gmail.com,8760,3999617,73443.1
" 100112A83718162 ",Stoller,Ellette,30-12-1999,"0448853326 ",Ellette.Stoller@gmail.com,186056,2905207,39234.9
" 274098277549586 ",Cleavland,Iseabal,21-09-1924,"+16154527044 ",Iseabal.Cleavland@gmail.com,977631,1764680,59777.1
" 205012B10080461 ",Tomasina,Minne,05-07-1998,"+24724165042 ",Minne.Tomasina@gmail.com,749814,4778929,26053.8
" 169106613476712 ",Vharat,Renae,28-09-1975,"+99249718885 ",Renae.Vharat@gmail.com,800363,2346667,12559.3
" 107042B20502239 ",Loeb,Jolyn,22-02-1978,"0144768089 ",Jolyn.Loeb@gmail.com,495530,8729732,19528
" 259033259076847 ",Milson,Caryl,14-07-1967,"0918161186 ",Caryl.Milson@gmail.com,205842,5434063,83800.7
" 151104379924308 ",Teryn,Henriette,11-06-1973,"0764789683 ",Henriette.Teryn@gmail.com,118963,3243593,93906.3
" 251118384717429 ",Garbe,Rosaline,20-08-1972,"0701919179 ",Rosaline.Garbe@gmail.com,336544,3955515,92355.5
" 274056701063351 ",Chobot,Karena,09-04-1983,"+71157205949 ",Karena.Chobot@gmail.com,692145,4247146,59886.6
" 284109321075474 ",Madelene,Vonny,28-09-1999,"+12492756072 ",Vonny.Madelene@gmail.com,253545,8944933,51713.3
" 240079527420839 ",Ioab,Daphne,30-05-1953,"0860514201 ",Daphne.Ioab@gmail.com,757965,1785862,93038.5
" 278112A23634350 ",Odell,Emilia,07-02-1929,"+72430947453 ",Emilia.Odell@gmail.com,678683,1721384,86208
" 172112B02462394 ",Hedve,Elka,27-03-1923,"0767911485 ",Elka.Hedve@gmail.com,448315,5478151,56862.5
" 141122A73556792 ",Eliathas,Arabel,10-08-1919,"+29399391476 ",Arabel.Eliathas@gmail.com,698307,6088913,12560.9
" 137113931643418 ",Fillbert,Dulcinea,17-04-1942,"+72868136448 ",Dulcinea.Fillbert@gmail.com,379440,3140932,33185.1
" 152122A64989474 ",Lay,Kimberley,06-10-2001,"+46131376898 ",Kimberley.Lay@gmail.com,686940,2558622,38517.5
" 174062A36956200 ",Bennie,Suzette,13-02-1918,"0802294532 ",Suzette.Bennie@gmail.com,66694,3124990,91298
" 271087702834862 ",Bevin,Tamqrah,16-03-1918,"+72528923035 ",Tamqrah.Bevin@gmail.com,46843,3451224,87541.8
" 104052A38273554 ",Nadia,Corly,18-07-1988,"0361173481 ",Corly.Nadia@gmail.com,700759,8839833,98450.7
" 287038846906409 ",Haldas,Florie,15-07-1919,"+84759309420 ",Florie.Haldas@gmail.com,573734,1909586,53442.3
" 193042899831086 ",Medrek,Hettie,21-08-1985,"0548412828 ",Hettie.Medrek@gmail.com,154435,3243861,49129.9
" 205052B93666923 ",Maxi,Iseabal,19-08-2002,"0180605800 ",Iseabal.Maxi@gmail.com,795201,7966337,9155.9
" 108050791816714 ",Johanna,Basia,30-03-1947,"+21986072453 ",Basia.Johanna@gmail.com,24161,8355850,92666.9
" 163071828444937 ",Luhe,Jenda,25-01-1966,"0602987409 ",Jenda.Luhe@gmail.com,868272,2870965,45165.1
" 102102866298464 ",Jenness,Tybie,10-02-1973,"+69227296152 ",Tybie.Jenness@gmail.com,437592,3620286,69747.7
" 244112A27891526 ",Flita,Charmaine,01-12-1915,"0611395115 ",Charmaine.Flita@gmail.com,303392,1310983,87566.9
" 191042B84240494 ",Winthorpe,Codie,08-12-1944,"+04375115028 ",Codie.Winthorpe@gmail.com,176414,6513575,34282.3
" 155046932751033 ",Darrell,Goldie,09-01-1937,"0746640786 ",Goldie.Darrell@gmail.com,335157,1114212,50218.1
" 243122A47947958 ",Norrie,Siana,22-05-1990,"0577853646 ",Siana.Norrie@gmail.com,950039,6192620,82175.9
" 177049812390590 ",Papageno,Lila,08-05-1963,"0101466477 ",Lila.Papageno@gmail.com,437799,6816378,78003.4
" 158122A18046306 ",Roscoe,Corly,01-10-1978,"+35611193700 ",Corly.Roscoe@gmail.com,941524,4857726,80713.9
" 153112988236203 ",Delacourt,Laurene,28-05-1929,"0297769962 ",Laurene.Delacourt@gmail.com,665840,1469301,7623.7
" 110042A87572319 ",Beebe,Sharlene,29-08-1911,"+20695837373 ",Sharlene.Beebe@gmail.com,789039,2882113,3253.7
" 182092B51350736 ",Blase,Janis,29-05-1984,"+31719149847 ",Janis.Blase@gmail.com,685853,8690702,5474.3
" 100049938273584 ",Taima,Tera,03-06-1917,"+01669480943 ",Tera.Taima@gmail.com,234527,7916012,66456.8
" 174022B39899765 ",Trey,Linzy,04-01-1948,"0631185872 ",Linzy.Trey@gmail.com,592061,8022001,25876.2
" 166112B90946249 ",Darian,Rubie,08-06-1911,"+28931830091 ",Rubie.Darian@gmail.com,416732,2369661,72376.7
" 169102592839996 ",Martguerita,Anallese,16-08-1997,"0894851718 ",Anallese.Martguerita@gmail.com,362165,1372075,49367.2
" 165105965476570 ",Trey,Agathe,29-10-1959,"+89316785915 ",Agathe.Trey@gmail.com,47570,5527270,74748
" 205048239335472 ",Ietta,Concettina,07-03-1985,"0474833246 ",Concettina.Ietta@gmail.com,20167,8280764,48644.1
" 250092B61942726 ",Capello,Pierette,10-07-1928,"+04855443623 ",Pierette.Capello@gmail.com,355608,8984075,42619
" 189096445842048 ",Zuzana,Evita,19-03-2003,"+25807418263 ",Evita.Zuzana@gmail.com,599471,8646787,48001.5
" 213093392052481 ",Brunell,Natka,26-03-1992,"0647937355 ",Natka.Brunell@gmail.com,140940,5489872,67345.2
" 121022A05247409 ",Dreda,Blinni,19-07-1998,"+16155917611 ",Blinni.Dreda@gmail.com,434874,5190417,98038.3
" 193112A65395596 ",Henebry,Morganica,08-06-1940,"0207188897 ",Morganica.Henebry@gmail.com,331235,1819294,28177.8
" 107051632304132 ",Bivins,Annaliese,11-06-1950,"+27328687566 ",Annaliese.Bivins@gmail.com,238491,8820104,40343.3
" 111123600940454 ",Cynar,Vonny,09-10-1969,"0496673998 ",Vonny.Cynar@gmail.com,348396,6823510,73175.2
" 254082B12354137 ",Lory,Mellicent,29-11-1938,"0111975487 ",Mellicent.Lory@gmail.com,964051,3444835,39401.3
