Numero_Securite_Sociale,Nom,Prenom,Date_Naissance,Numero_Telephone,E_Mail,ID_Remboursement,Code_Soin,Montant_Remboursement
250128998272825,Fabiola,Lesly,21-04-1904,0557748950,Lesly.Fabiola@gmail.com,174057,2327374,715246
298059471184344,Hull,Anthia,15-11-1939,+92168052448,Anthia.Hull@gmail.com,231428,2305897,84708.7
141027508194351,Smitt,Etta,27-07-1945,0384180425,Etta.Smitt@gmail.com,55769,7249513,743677.8
126125981964501,Hachmin,Vivia,06-02-1919,0798426591,Vivia.Hachmin@gmail.com,715439,6907922,663650.7
199013142391843,Garek,Lexine,06-12-1961,+36507904852,Lexine.Garek@gmail.com,651933,4651046,907738.3
104069636085765,Strephon,Karolina,25-10-1931,0801775822,Karolina.Strephon@gmail.com,234355,2427019,422634.6
182021267580950,Wilona,Lorie,25-03-1943,+65676435566,Lorie.Wilona@gmail.com,699117,9002999,403299.6
297050624943976,Huggins,Kamilah,23-04-1937,0197878171,Kamilah.Huggins@gmail.com,181483,5449108,378133.2
197072854520289,Engdahl,Allyce,17-04-1912,+02191346391,Allyce.Engdahl@gmail.com,155863,6652415,339870.7
286112766340209,Anselmi,Lory,06-07-1948,+55222277658,Lory.Anselmi@gmail.com,6399,8837423,434897.2
213025850126125,Stefa,Lynnea,08-02-2000,+61115487791,Lynnea.Stefa@gmail.com,493335,9834739,837585.8
182068119682542,Lacombe,Ardys,09-04-1937,0524511422,Ardys.Lacombe@gmail.com,746625,1442060,78712.9
184105068810479,Cadmar,Fred,04-03-1956,0880832162,Fred.Cadmar@gmail.com,353610,5408172,658776
124062021076741,Sprage,Gilda,09-09-1995,+37752148344,Gilda.Sprage@gmail.com,595678,6246728,802644.8
271124650012937,Yoko,Janey,12-07-1989,0855952759,Janey.Yoko@gmail.com,657292,6606286,586470.3
277059581242835,Atcliffe,Sean,04-08-1916,+49376797271,Sean.Atcliffe@gmail.com,787407,4060621,767292.5
266028988215135,Gherardo,Karolina,29-06-1931,0976484808,Karolina.Gherardo@gmail.com,458328,8967623,359061.7
153061414071197,Shuler,Melanie,10-10-1971,+28161855483,Melanie.Shuler@gmail.com,859347,5030156,654151
132011055015891,Soneson,Tami,06-12-1925,+84527865138,Tami.Soneson@gmail.com,145939,2592475,971143.5
235026967738938,Cornelia,Gilda,23-08-1983,0976847117,Gilda.Cornelia@gmail.com,376587,2575644,175056.7
145123439441896,Wooster,Frieda,25-12-1926,+24338973259,Frieda.Wooster@gmail.com,985703,9932299,667076.6
295097742559936,Arley,Tabbatha,30-03-1975,0744235327,Tabbatha.Arley@gmail.com,828953,5551491,726729.7
202110638698763,Stoller,Ursulina,08-12-1951,0619482916,Ursulina.Stoller@gmail.com,253159,3905831,747941.6
170074587571598,Judye,Tonia,09-04-1948,+42356531865,Tonia.Judye@gmail.com,408593,7210792,560804.5
256062595605693,Joeann,Ketti,22-05-1969,+00709300493,Ketti.Joeann@gmail.com,255537,3593632,982922.2
168125030879120,Stephie,Brana,16-01-1966,0242020503,Brana.Stephie@gmail.com,717098,7045466,749035.9
223079724752515,Jorgan,Karena,01-12-1959,0980795151,Karena.Jorgan@gmail.com,251678,8224545,35635.5
115053024573486,Halla,Christal,27-08-1999,+67480282299,Christal.Halla@gmail.com,926242,8475442,390303
189100087133491,Ball,Raina,31-10-1911,+44845150693,Raina.Ball@gmail.com,107025,7326879,27109.5
118122069815756,Henebry,Grier,25-08-1989,+68721603876,Grier.Henebry@gmail.com,444350,6907526,767283.7
228109236503224,Letsou,Julieta,02-03-1954,+66501287925,Julieta.Letsou@gmail.com,227447,7046342,63603.9
253109997000489,Capello,Margette,09-05-1960,+97185946608,Margette.Capello@gmail.com,544047,9402601,156168.5
100091462899821,Chinua,Sharai,07-08-1932,0439670832,Sharai.Chinua@gmail.com,99340,7932425,957299.4
277051413867816,Mauer,Wendi,01-06-1936,+78820893594,Wendi.Mauer@gmail.com,658600,1882427,346818.6
239082790319556,Koziara,Brianna,04-03-1974,+23208330609,Brianna.Koziara@gmail.com,87871,7996423,879373.2
163029859432434,Richers,Aaren,28-08-1912,0767276528,Aaren.Richers@gmail.com,517092,3264937,145356.1
163077522294576,Joli,Shell,19-03-2004,0611307074,Shell.Joli@gmail.com,716381,4791788,274170.7
260060311323410,Phyllis,Lorne,09-09-1946,0225549548,Lorne.Phyllis@gmail.com,872398,6104837,82712.1
232080496410058,Rustice,Flo,15-11-1907,+53843057161,Flo.Rustice@gmail.com,656156,6863195,437729.9
110125909824004,Goerke,Lulita,31-05-1969,+47955223675,Lulita.Goerke@gmail.com,525024,5280201,346096.3
164111872505954,Mott,Merci,02-05-1945,+54652339191,Merci.Mott@gmail.com,952234,7157357,119628.9
142093482475013,Hirsch,Demetris,10-08-1937,0170108379,Demetris.Hirsch@gmail.com,935797,2279261,637509.5
125100803643368,Lane,Celene,20-02-1912,+67914953266,Celene.Lane@gmail.com,563885,4010783,394481.1
151045654351312,An,Kalina,20-06-1999,0394965469,Kalina.An@gmail.com,648832,4236371,402247.7
239042568999581,Thornburg,Shauna,19-11-1940,0805027873,Shauna.Thornburg@gmail.com,491660,7807629,770016.3
168089105349610,Manolo,Maryellen,06-08-1915,+43677312006,Maryellen.Manolo@gmail.com,69134,1450095,501874.5
261078985264339,Cimbura,Gusty,22-11-2000,0896973129,Gusty.Cimbura@gmail.com,499886,4274086,113769.6
120045988948633,Bearnard,Babita,07-10-1933,+11652342118,Babita.Bearnard@gmail.com,671848,4513362,767213.7
212058561855137,Baptlsta,Meghann,03-02-1999,0243499103,Meghann.Baptlsta@gmail.com,474706,4639662,576898.7
138028032473185,Luhe,Fredericka,04-03-1951,0203955871,Fredericka.Luhe@gmail.com,436806,4067696,78212.5
128106631895489,Lenny,Farrah,15-10-1978,+58770826740,Farrah.Lenny@gmail.com,294990,4064772,504766.7
251128131072286,Bendick,Nerta,16-11-1960,+48172606966,Nerta.Bendick@gmail.com,482450,6355827,936506.1
267031834761807,Gombach,Taffy,21-10-1927,+50843585807,Taffy.Gombach@gmail.com,818131,8292537,612674.1
241019387932238,Erminia,Mamie,12-06-1964,0767900490,Mamie.Erminia@gmail.com,841903,2279211,767038.5
292073811588726,Iaverne,Anestassia,29-06-1950,0153024653,Anestassia.Iaverne@gmail.com,211662,8079198,297934.5
258120557678875,Cherianne,Gertrud,04-03-1987,0532890232,Gertrud.Cherianne@gmail.com,504076,5927811,129240
181129426055690,Aloise,Veda,24-11-1975,+82321498161,Veda.Aloise@gmail.com,651237,5675788,800674.4
271044096393159,Garlinda,Danny,03-07-1982,0863391373,Danny.Garlinda@gmail.com,158351,7030086,954794.9
257103336745333,Mauer,Juliane,28-12-1969,0139170367,Juliane.Mauer@gmail.com,953408,7959411,235281.2
176018533081000,Afton,Merrie,13-12-1952,+43479399439,Merrie.Afton@gmail.com,387438,3462765,380268.7
116120745752933,Alice,Lyssa,14-08-1945,+30395575432,Lyssa.Alice@gmail.com,602730,1513949,964301.4
206049644924881,Bach,Jaclyn,27-11-1965,+90213787761,Jaclyn.Bach@gmail.com,154157,1672329,285157
202109462749242,Zaslow,Consuela,22-08-1944,0341632324,Consuela.Zaslow@gmail.com,556217,7206523,916016.9
274037610461010,Naor,Marcelline,14-02-1921,+13392396789,Marcelline.Naor@gmail.com,279632,3551853,831429.8
252129205971606,Llovera,Meriel,16-03-1957,0953629122,Meriel.Llovera@gmail.com,692804,5369743,342895.8
258108245248818,Helfand,Shauna,09-02-1966,0777591787,Shauna.Helfand@gmail.com,299921,6438840,981070.9
192070184538081,Roscoe,Nariko,26-02-1941,+67613985196,Nariko.Roscoe@gmail.com,860097,8675254,235299.5
280098879780660,Blisse,Judy,24-05-1951,0263534888,Judy.Blisse@gmail.com,358331,6199288,648013.3
116094398784296,Fillbert,Robbi,27-05-1951,0392009268,Robbi.Fillbert@gmail.com,159449,4172636,551841.3
252018781911558,Korey,Aurelie,15-02-1991,0586862545,Aurelie.Korey@gmail.com,287770,5521546,921554.8
121105979369152,Hoenack,Trudie,07-06-1958,0335984753,Trudie.Hoenack@gmail.com,702154,1160903,335314.4
212068938364616,Zachary,Zondra,22-10-1956,+73335793536,Zondra.Zachary@gmail.com,243161,8127452,687056.9
270095959836504,Carleen,Orsola,10-12-1999,0973408537,Orsola.Carleen@gmail.com,277935,9527300,957018
213067803671960,Catie,Calla,07-04-1929,+89608526605,Calla.Catie@gmail.com,691844,6578592,765155.9
298048179475618,Valerio,Amii,23-04-1978,+04384238510,Amii.Valerio@gmail.com,899744,2080800,567305.7
269033024205080,Salvidor,Glenda,07-03-1999,+42996592191,Glenda.Salvidor@gmail.com,534905,3983030,511281.4
223129543604594,Mozelle,Merry,09-11-1946,0630122145,Merry.Mozelle@gmail.com,61793,8986773,396218
188109786149194,Fancie,Liana,09-09-1945,+94499989428,Liana.Fancie@gmail.com,912944,3539552,619084.3
158123669264899,Milson,Antonietta,16-02-1950,0121277364,Antonietta.Milson@gmail.com,135713,9307159,216045.3
121052879453047,Skell,Brynna,13-04-1968,+61950768858,Brynna.Skell@gmail.com,247528,5351510,418718.7
161080161856120,Rebecka,Fayre,05-05-1979,+55427579936,Fayre.Rebecka@gmail.com,488974,2576994,607243.8
261081219875565,Kronfeld,Neila,12-02-1980,+39528385361,Neila.Kronfeld@gmail.com,165590,1173043,352814.5
271126381053360,Tengdin,Dorice,10-05-1997,+56777120404,Dorice.Tengdin@gmail.com,712105,9874302,207706.8
262127488557137,Xerxes,Laure,27-01-1982,0319223885,Laure.Xerxes@gmail.com,570006,7550152,892309.6
282060789715951,Burnside,Hannis,17-09-1975,+30253395223,Hannis.Burnside@gmail.com,109644,1111728,60305.5
185089525349000,Reneta,Flory,23-05-1980,0429076745,Flory.Reneta@gmail.com,225526,9644885,337703.2
208082793582595,Virgin,Elyssa,06-05-1952,0185296746,Elyssa.Virgin@gmail.com,523843,9111096,995990.4
133062448582912,Allys,Kate,06-08-1900,0758133442,Kate.Allys@gmail.com,853497,7952629,147841.7
149039280566138,Schonfeld,Ardys,23-02-1990,+30683536013,Ardys.Schonfeld@gmail.com,895899,4472986,662483.5
231015380447819,Colyer,Elyssa,13-09-1984,0666384257,Elyssa.Colyer@gmail.com,81338,9259135,245417.6
194016616326545,Garbe,Merry,08-09-1967,+17458401680,Merry.Garbe@gmail.com,650977,6680003,42486.7
186107487718053,Robertson,Anallese,24-05-1991,0279223535,Anallese.Robertson@gmail.com,690268,9453338,75190.3
286100961169159,Faust,Paola,16-05-1906,0482836868,Paola.Faust@gmail.com,244379,6008843,628916.2
116051648237082,Pond,Beverley,06-11-2004,+09823254033,Beverley.Pond@gmail.com,778898,2407696,39770.7
101113007231295,Bebe,Bobinette,10-09-1925,+49233702393,Bobinette.Bebe@gmail.com,522492,8946973,582480.4
145116587987481,Whiffen,Aimil,29-03-1982,+81675371362,Aimil.Whiffen@gmail.com,659400,2847544,766460.8
170086583848242,Fulmer,Aurore,12-02-1946,+93533226456,Aurore.Fulmer@gmail.com,599074,7893946,79681.9
252114625935479,Ehrman,Basia,21-12-2003,+57401838029,Basia.Ehrman@gmail.com,16927,4129987,389821.1
294122754970597,Kermit,Merle,29-06-1922,0877293180,Merle.Kermit@gmail.com,200804,7213140,956967.3
144096959070389,Charmine,Kaja,19-06-1997,0393913327,Kaja.Charmine@gmail.com,641953,2276156,363160.3
160114996065242,Dominy,Carolina,15-02-1925,0256815688,Carolina.Dominy@gmail.com,563432,2902742,768076.3
288110572022958,Malvino,Vanessa,16-02-1984,0872486133,Vanessa.Malvino@gmail.com,20465,4649329,390845.2
135117907201347,Edvard,Ida,19-05-1954,+76502983621,Ida.Edvard@gmail.com,943479,6587115,170008.3
194100081610154,Cloris,Mallory,17-12-1959,0953378006,Mallory.Cloris@gmail.com,366652,5486621,731241.7
262055469445089,Zenas,Audrie,30-09-1955,+33783050227,Audrie.Zenas@gmail.com,566976,8427506,597038.9
230080754672705,Sacken,Kara-Lynn,07-04-1914,+46188757168,Kara-Lynn.Sacken@gmail.com,340154,9271305,26503
176119420821293,Baylor,Shell,05-02-1972,0403251033,Shell.Baylor@gmail.com,489888,7093210,312920.6
163120182124036,Rolf,Marinna,19-09-1988,0575927423,Marinna.Rolf@gmail.com,653924,1943274,200567.2
224128143893972,Bigner,Charissa,06-09-1925,0748009922,Charissa.Bigner@gmail.com,99934,7964653,823847.4
175123492024437,Florina,Nickie,09-06-1971,0516772170,Nickie.Florina@gmail.com,727263,7627226,84182.8
156127315092778,Geffner,Ezmeralda,24-04-1920,+49204081005,Ezmeralda.Geffner@gmail.com,564009,5246054,423568.1
241012012458945,Gavrila,Teriann,22-06-1979,+48371360577,Teriann.Gavrila@gmail.com,69986,9368584,388538.4
271119037342110,Faso,Rivalee,05-12-1922,+72435575739,Rivalee.Faso@gmail.com,951658,5890327,216581.8
235102670950955,Liebermann,Kristan,20-02-1915,+63243665580,Kristan.Liebermann@gmail.com,31756,2767175,39830.5
119100342478177,Anderea,Norine,31-08-1994,+92832244476,Norine.Anderea@gmail.com,579292,9897503,459100.8
169022342285706,Latini,Nyssa,30-03-1965,+56763942993,Nyssa.Latini@gmail.com,987137,9701559,875665.7
152025420165060,Sidonius,Gale,26-01-1941,+05414194631,Gale.Sidonius@gmail.com,349042,6697131,953619.5
260128009276888,Schalles,Frieda,16-10-1956,+09308138531,Frieda.Schalles@gmail.com,924512,6597575,762408.9
190051673498135,Candy,Gerrie,23-12-1969,0163062054,Gerrie.Candy@gmail.com,640437,1799889,28834.3
222095296914626,Plato,Caressa,02-03-1950,0228234661,Caressa.Plato@gmail.com,521129,8911597,872623.3
236053622559708,Cressida,Giustina,15-07-1951,+49792871668,Giustina.Cressida@gmail.com,478224,2742541,905458.7
154010204935053,Stelle,Dominga,07-12-1995,0836248592,Dominga.Stelle@gmail.com,487427,3976798,530318.8
135118382708658,Ashely,Elyssa,27-08-1989,0209920079,Elyssa.Ashely@gmail.com,276650,6645950,64152
179107003318817,Bollay,Fredericka,30-05-1967,0162650928,Fredericka.Bollay@gmail.com,676586,8767706,52224.9
122106779789925,Malina,Harrietta,14-02-1955,0999729634,Harrietta.Malina@gmail.com,839900,5989737,743339.3
122128391414063,Sandye,Karina,31-12-1956,0564941486,Karina.Sandye@gmail.com,876941,2645911,798025.9
254039359799996,Wildermuth,Kristan,21-09-1941,0472430720,Kristan.Wildermuth@gmail.com,827219,3629257,797080
143118916837157,Ventre,Tabbatha,05-11-1982,+01503522283,Tabbatha.Ventre@gmail.com,904506,1168882,371508.6
203125857841142,Freddi,Jorry,15-12-1972,+55168646759,Jorry.Freddi@gmail.com,621166,8486500,99648.2
259125813586865,Tice,Jere,23-04-1931,0630771386,Jere.Tice@gmail.com,875650,4552696,805101.7
262092755014648,Wildermuth,Iseabal,18-02-1947,+98321970397,Iseabal.Wildermuth@gmail.com,110607,8431160,477460
124105158592949,Hanleigh,Misha,18-01-1923,0549512671,Misha.Hanleigh@gmail.com,392228,5210359,658148.2
189025404092699,Moseley,Kenna,08-04-1922,+30798079579,Kenna.Moseley@gmail.com,49970,9203592,836746.2
112037286099131,Wooster,Ashlee,24-03-1998,+65529786514,Ashlee.Wooster@gmail.com,284433,5548554,146845
270094630744134,Carleen,Tori,19-06-1978,0996444414,Tori.Carleen@gmail.com,709854,5951807,948373.9
264028585278876,Cullin,Ida,31-10-1939,+09560002711,Ida.Cullin@gmail.com,368879,2324216,891059.9
268071247215311,Slifka,Jasmina,07-08-1951,+25746847943,Jasmina.Slifka@gmail.com,932007,5145023,231299.4
263115159875534,Lindemann,Merle,24-07-1917,+67189657369,Merle.Lindemann@gmail.com,137932,5651998,237618.3
290062051546361,Terencio,Elsie,28-08-1964,+16438094927,Elsie.Terencio@gmail.com,245107,3635912,419793.8
190065982655449,Judye,Laurene,15-12-1948,+16692457197,Laurene.Judye@gmail.com,410422,4079798,613226
190100504898771,Jotham,Margalo,03-01-1945,0673027142,Margalo.Jotham@gmail.com,135315,9150268,441932.1
115108672005876,Suzetta,Ida,06-12-2004,+41100450291,Ida.Suzetta@gmail.com,346793,7335528,805269.7
128123656429139,Marijo,Anestassia,30-09-1945,0971517998,Anestassia.Marijo@gmail.com,75235,4118967,992280.8
198109988305399,Matthew,Wynne,02-10-1975,+91574291813,Wynne.Matthew@gmail.com,373174,9619882,442736.7
152035372480785,Fabiola,Paule,06-07-1945,0552272366,Paule.Fabiola@gmail.com,51903,4273834,88305.1
245121309351280,Tufts,Loree,31-03-2002,+67462509962,Loree.Tufts@gmail.com,52580,1733152,391843.4
229111716315274,Dituri,Fanchon,05-11-1972,0990415185,Fanchon.Dituri@gmail.com,799484,7667400,883133.5
288126268597207,Blase,Annora,17-10-2002,0741969016,Annora.Blase@gmail.com,980638,6626452,208280.8
124072196477273,Juliet,Susan,25-03-1969,0228014883,Susan.Juliet@gmail.com,331330,1854518,362177.5
109120743722127,Ovid,Magdalena,12-05-1964,+67607352955,Magdalena.Ovid@gmail.com,421853,1344897,469574.9
183119465515689,Odysseus,Mary,13-11-1985,0123791850,Mary.Odysseus@gmail.com,873379,2552539,685898.4
224068226096412,Bivins,Binny,09-05-1962,+20864098877,Binny.Bivins@gmail.com,931044,5810309,111290.6
127106313006335,Tristram,Dyann,17-05-1936,0303653403,Dyann.Tristram@gmail.com,265193,5969846,849592
265027415178274,Hepsibah,Laurene,15-03-1963,+13701149333,Laurene.Hepsibah@gmail.com,267509,5142071,975640.4
143119060101998,An,Justinn,10-12-1967,+77936367892,Justinn.An@gmail.com,716930,4161440,834958.5
297013635929882,Nunci,Gretal,25-09-1957,0630429866,Gretal.Nunci@gmail.com,556397,4479120,395956.2
296105512312935,Othilia,Rebeca,06-03-1938,0290571640,Rebeca.Othilia@gmail.com,731056,2404324,496912.9
296119571676421,Munn,Ulrike,29-07-1935,+09946936792,Ulrike.Munn@gmail.com,819346,5391062,523915.3
163023633507765,Swanhildas,Chickie,26-10-1931,+79830349727,Chickie.Swanhildas@gmail.com,322649,4302433,468978.5
117109539493247,Lipson,Janenna,12-11-1970,0442912477,Janenna.Lipson@gmail.com,386382,1450795,218475.2
275129181095683,Orlene,Marinna,18-07-1996,0454634645,Marinna.Orlene@gmail.com,379166,5171554,282394.9
105043639486606,Corilla,Dennie,02-02-1965,+82929506629,Dennie.Corilla@gmail.com,280342,4888036,829194.6
218055034401899,Grayce,Giustina,06-06-1907,0959683201,Giustina.Grayce@gmail.com,240200,6871428,302214.3
203117095543401,Casimir,Ida,29-05-1950,0777864609,Ida.Casimir@gmail.com,413062,3240192,811053.2
120101600191979,Ietta,Darlleen,30-07-1901,+02103773425,Darlleen.Ietta@gmail.com,780126,6842943,445843.3
119102922021452,Blake,Basia,12-07-1982,+42778573356,Basia.Blake@gmail.com,112384,2586888,331287.3
284116170653042,Kalinda,Jenda,06-07-1941,+40606968744,Jenda.Kalinda@gmail.com,502514,7407826,538206.5
130094059444893,Yusuk,Beth,08-02-1917,+69309452369,Beth.Yusuk@gmail.com,728547,7017781,500972.2
169127313134626,Schlosser,Dari,13-03-1946,+37382255619,Dari.Schlosser@gmail.com,326607,9066565,893429.4
219079462709913,Norvol,Cristabel,06-09-1948,0990329448,Cristabel.Norvol@gmail.com,10746,8233836,837727.6
269105714934852,Poll,Carmela,15-09-1964,0320733865,Carmela.Poll@gmail.com,863192,3467598,944235.7
231108776854524,Nelsen,Cassandra,01-01-2004,0313232099,Cassandra.Nelsen@gmail.com,243359,2354390,612080.9
124111464890897,Capello,Ermengarde,24-08-1959,+73937766142,Ermengarde.Capello@gmail.com,82470,9538624,643055.7
127082805387722,Belldas,Mignon,16-04-2000,0553217683,Mignon.Belldas@gmail.com,302510,5038573,850759.6
293129175748374,Audly,Jenilee,09-09-2002,+76963361759,Jenilee.Audly@gmail.com,841484,6367845,257385.5
259082422040864,Read,Sandie,15-01-1958,0280615254,Sandie.Read@gmail.com,788730,4215581,786462.9
156040413816753,Jena,Cassondra,25-04-1903,0158464251,Cassondra.Jena@gmail.com,666682,4509595,950863.8
174100785674097,Lamoree,Almeta,02-02-1958,+96383129816,Almeta.Lamoree@gmail.com,1187,8823249,580573.2
150118102656747,Merat,Clementine,25-01-1942,+94364165061,Clementine.Merat@gmail.com,531152,1965567,222523.5
104113632852611,Woodberry,Dacia,20-05-1914,+26381064546,Dacia.Woodberry@gmail.com,389636,6519873,62692.5
180044108053927,Erminia,Halette,08-06-1915,+57318530474,Halette.Erminia@gmail.com,551259,7143782,666142
140046713892424,Fitzsimmons,Charissa,30-01-1992,0563429897,Charissa.Fitzsimmons@gmail.com,792008,8794725,939745.1
258062394556800,Maryanne,Delilah,19-08-1929,0705421855,Delilah.Maryanne@gmail.com,570156,6372321,689948.7
279112924232055,Lumbard,Lizzie,04-04-1911,0627599553,Lizzie.Lumbard@gmail.com,401190,7993303,891603.5
224129830972958,Earlie,Fayre,09-12-1937,+47239660088,Fayre.Earlie@gmail.com,453137,6932426,183283.9
218043303175881,Pulsifer,Maisey,06-05-1972,0948169102,Maisey.Pulsifer@gmail.com,741431,1302283,313476.2
212103939540081,Lilybelle,Leona,03-01-1976,+91359819525,Leona.Lilybelle@gmail.com,189129,1697699,502923.8
127083647468024,Maribeth,Christian,26-06-1977,0969054488,Christian.Maribeth@gmail.com,704572,5386702,245740.3
243013445845347,Bearnard,Tiffie,08-10-1908,0279457306,Tiffie.Bearnard@gmail.com,834840,4844586,964653.6
284090567473786,Ulphia,Diena,16-11-2000,0407969721,Diena.Ulphia@gmail.com,544178,9410875,921556.9
240110785920123,Jaylene,Gerrie,18-02-1957,0248124293,Gerrie.Jaylene@gmail.com,156942,7576846,758377.6
179010148616910,Adore,Tilly,29-07-1997,0164635764,Tilly.Adore@gmail.com,112585,6217967,797076.6
280012852240783,Sperling,Anallese,30-12-1955,+23901468517,Anallese.Sperling@gmail.com,153957,8301772,339643.5
289109350923635,Dalli,Kathi,27-01-1948,0813878348,Kathi.Dalli@gmail.com,624171,1868154,364459.5
171080217583666,Chesna,Ernesta,27-12-1970,0254843471,Ernesta.Chesna@gmail.com,266416,3679756,761976
208066154215552,Dielu,Ebonee,01-11-1972,+05923950687,Ebonee.Dielu@gmail.com,581354,2950114,635157.2
144117727911025,Fax,Marcy,06-08-1940,0781428265,Marcy.Fax@gmail.com,558060,8975168,650321.6
201118322644323,Argus,Wendi,02-11-1985,+69527113745,Wendi.Argus@gmail.com,138575,8129743,170721.3
197031970121638,Jefferey,Netty,11-06-1911,+33527709971,Netty.Jefferey@gmail.com,759986,5379557,54961
154114361024321,Taima,Gratia,05-09-2002,+88746724818,Gratia.Taima@gmail.com,159148,6536841,911327.4
273098326891418,Pernick,Kenna,15-11-1972,+04928493327,Kenna.Pernick@gmail.com,671734,4976646,388579.9
196127348851833,Lewes,Sheelagh,18-11-1942,+63735711107,Sheelagh.Lewes@gmail.com,111161,3572166,83356
197060695065573,Lipson,Nikki,14-11-1986,+56468250978,Nikki.Lipson@gmail.com,814027,9587662,330320.5
299104409487648,Johnsson,Sallie,02-02-2002,+86540178871,Sallie.Johnsson@gmail.com,787272,7554614,159373
273083505738715,Yoko,Anestassia,22-03-1995,0295905710,Anestassia.Yoko@gmail.com,798608,2912846,982257.3
273119422120019,Natica,Genevra,18-07-1915,+87645021115,Genevra.Natica@gmail.com,89041,8179949,796470.5
264117573002588,Mintz,Shirlee,14-12-1949,0458187678,Shirlee.Mintz@gmail.com,612064,3981386,268124.2
274127001915831,Leffen,Ariela,31-05-1973,0628600231,Ariela.Leffen@gmail.com,491452,9449717,282279.2
214116127326363,Prober,Stacey,18-08-1914,+15891350818,Stacey.Prober@gmail.com,947308,4623635,446117
130103219069888,Japeth,Nikki,19-01-1906,+68908876942,Nikki.Japeth@gmail.com,827493,6874268,48102.2
244128359823937,Henrie,Lucille,07-08-1992,+37540882803,Lucille.Henrie@gmail.com,964757,2531845,669500.8
282100178313445,Nelsen,Mathilda,25-01-1913,0994790045,Mathilda.Nelsen@gmail.com,8939,8128174,124562.8
112100016935278,Mayeda,Lita,22-12-1985,0170591450,Lita.Mayeda@gmail.com,919684,8724379,259307.5
