Numero_Securite_Sociale,Nom,Prenom,Date_Naissance,Numero_Telephone,E_Mail,ID_Remboursement,Code_Soin,Montant_Remboursement
106094133799536,Sacken,Orelia,22-12-1928,+32992083520,Orelia.Sacken@gmail.com,885625,9857043,922870.9
111069465403124,Aprile,Dode,19-03-1924,0585297148,Dode.Aprile@gmail.com,447969,1308998,638916.1
197079861848288,Lacombe,Lindie,24-06-1948,+43792089284,Lindie.Lacombe@gmail.com,816492,7458584,432290.6
237117901455579,Zamora,Basia,21-12-1966,+25920886016,Basia.Zamora@gmail.com,471242,1360500,809264.7
250012302995414,Erminia,Brena,17-12-1902,0353837483,Brena.Erminia@gmail.com,925054,8867063,893557
218026892030929,Carmena,Rochette,29-07-1959,0954686982,Rochette.Carmena@gmail.com,207570,5017082,503668.8
287021176827101,Diogenes,Aili,16-09-1999,0693796950,Aili.Diogenes@gmail.com,617385,9231825,369818.6
257123334665357,Aurelio,Siana,23-05-1935,0507006401,Siana.Aurelio@gmail.com,884768,9555856,818961.4
155114250944161,Ailyn,Marinna,18-04-1915,+60530284534,Marinna.Ailyn@gmail.com,735887,2481130,903205.7
238103270993016,Gaspard,Nananne,12-06-1933,+12776177544,Nananne.Gaspard@gmail.com,55709,7169876,616492.4
254039948827453,Jess,Jan,04-11-1923,0578214631,Jan.Jess@gmail.com,373992,5912732,890700.2
130101653899807,Doig,Ada,18-04-1923,+01523739000,Ada.Doig@gmail.com,604837,2939492,503721.6
162118610476003,Glovsky,Cherrita,29-05-1988,0196774726,Cherrita.Glovsky@gmail.com,582581,3346114,598816.7
157054195444378,Stacy,Cissiee,01-10-1948,+30950957330,Cissiee.Stacy@gmail.com,242677,5676704,916883.5
222025186755924,Baylor,Karlee,26-09-1940,0348499278,Karlee.Baylor@gmail.com,465661,6393384,321789.3
181010562304441,Whiffen,Mignon,12-11-1953,0512443037,Mignon.Whiffen@gmail.com,627833,4468571,28992.2
246103846336528,Cullin,Jerry,05-10-1908,0763899977,Jerry.Cullin@gmail.com,227212,6293783,996869.7
214121706108847,Marsden,Claudina,03-05-1997,+58776613044,Claudina.Marsden@gmail.com,694376,4261659,97005.4
251114268899827,Chapland,Tarra,01-07-1903,0747644274,Tarra.Chapland@gmail.com,832264,9532092,50536.3
200043329225990,Malina,Alisha,25-12-1994,+73579291206,Alisha.Malina@gmail.com,847537,6082776,425688.9
269084915954192,Hurley,Charissa,02-10-1998,+38567346894,Charissa.Hurley@gmail.com,796144,4594155,505411.4
111098834478795,Ortrude,Lindie,12-08-1932,+06176946871,Lindie.Ortrude@gmail.com,639686,7530130,596997.8
186057496394525,Lytton,Kirstin,11-12-1906,0657828677,Kirstin.Lytton@gmail.com,413320,2749571,310258.1
159064832009031,Vins,Lacie,31-07-1923,+44605255078,Lacie.Vins@gmail.com,912871,6595105,491870.9
219065104772181,Artie,Consuela,14-01-1978,0321161550,Consuela.Artie@gmail.com,119746,7105508,918262.8
126062142861210,Zaslow,Jordan,23-07-1942,+67438696528,Jordan.Zaslow@gmail.com,686111,4598855,73334.2
114129534151386,Waite,Darlleen,20-01-1953,0652864600,Darlleen.Waite@gmail.com,373704,1452736,668012.4
177103130642235,Niccolo,Nannie,19-08-1911,0258399792,Nannie.Niccolo@gmail.com,608173,5273856,524136.8
135062820921105,Delp,Lacie,12-07-1952,0103179011,Lacie.Delp@gmail.com,632452,7938408,127660.8
223115201619139,Alrich,Wileen,19-09-1961,+68638086548,Wileen.Alrich@gmail.com,122215,8664070,506391.5
155104292963439,Crudden,Kate,29-05-1926,0998158107,Kate.Crudden@gmail.com,804909,3174019,731218
252118365163434,Tillford,Vere,20-06-1942,0622948445,Vere.Tillford@gmail.com,63736,9008650,385076.4
252045435777007,Selway,Larine,21-11-1973,+24166346595,Larine.Selway@gmail.com,161895,8338300,676872.3
265118432746276,Fillbert,Lilith,09-06-1943,0526703275,Lilith.Fillbert@gmail.com,623029,8609140,121685
222115212028445,Nance,Yolane,09-08-1928,+96683640673,Yolane.Nance@gmail.com,699852,8465274,107719.5
244113075699449,Norvol,Joleen,05-07-2001,0450792303,Joleen.Norvol@gmail.com,647028,8019665,297002
285128566434598,Podvin,Emma,13-05-1973,+29965349030,Emma.Podvin@gmail.com,343248,3276572,717375.5
171080592748969,Brian,Albertina,23-09-1948,0544518578,Albertina.Brian@gmail.com,804282,3088769,877317.8
265011176853520,Haldas,Nananne,10-12-1999,+97275423851,Nananne.Haldas@gmail.com,51907,5099752,993979.5
278111884172098,Emerson,Amii,25-07-1927,+70335968075,Amii.Emerson@gmail.com,863147,2938086,954828
103085782054183,Myrilla,Regina,14-09-1908,0185363361,Regina.Myrilla@gmail.com,219503,1745270,929620.7
106011262729418,Eugenia,Heida,28-11-1971,0588396380,Heida.Eugenia@gmail.com,441612,3318083,833113.1
180060623169792,Zitvaa,Jaclyn,20-03-1930,0260529168,Jaclyn.Zitvaa@gmail.com,219713,1001733,842203.3
191027153189900,Teryn,Jenilee,06-01-1918,+44332492068,Jenilee.Teryn@gmail.com,454866,4209304,767640.7
218048872540835,Hanleigh,Betta,05-04-1915,+92173987684,Betta.Hanleigh@gmail.com,185910,1230361,543483.1
224049032127379,Gilmour,Ivett,03-07-1935,+26411420009,Ivett.Gilmour@gmail.com,896117,6547152,399179.2
116122476204548,Federica,Cindelyn,19-10-1971,+39975894063,Cindelyn.Federica@gmail.com,898966,5866929,336522.8
168117284338304,Rugen,Shaine,17-02-1925,+94225911125,Shaine.Rugen@gmail.com,307721,3939040,727759.1
140060736127403,Schonfeld,Misha,28-05-1921,+75133843026,Misha.Schonfeld@gmail.com,95102,7605372,511609.9
276019611134343,Ephrem,Jeanna,27-05-1928,+83235241962,Jeanna.Ephrem@gmail.com,597074,1831892,198040.8
136070915550380,Shelba,Agnese,06-12-1932,+01370045584,Agnese.Shelba@gmail.com,331227,2644128,246862.2
202062018423241,Lacombe,Cyb,12-03-1968,+08720413614,Cyb.Lacombe@gmail.com,47801,8974942,888240.5
251106406668084,Redmond,Jere,27-11-1912,+08769488425,Jere.Redmond@gmail.com,88909,5734388,275247.7
215123106469321,Noelyn,Chandra,08-08-1900,+92918960620,Chandra.Noelyn@gmail.com,586460,8353334,830603.7
151116698372975,Bivins,Paulita,20-02-2001,+97900498512,Paulita.Bivins@gmail.com,225979,2955419,496892.5
213041793952477,Edmund,Kimberley,14-07-1909,0623456425,Kimberley.Edmund@gmail.com,708289,9174803,212706.4
100116774189837,Mayeda,Pearline,29-08-1909,+74577823398,Pearline.Mayeda@gmail.com,476962,6346516,2232.9
136128305098216,Raama,Brynna,21-06-1983,+01866913140,Brynna.Raama@gmail.com,794218,4611802,591260
102106187824119,Arquit,Lynea,14-07-1943,+92627223619,Lynea.Arquit@gmail.com,699630,8707024,254368.4
254028139244635,Nicoline,Aili,07-11-1982,+65293714955,Aili.Nicoline@gmail.com,919324,4245977,682705.9
217113480670194,Ophelia,Helena,06-07-1900,+86325507146,Helena.Ophelia@gmail.com,959325,7825117,397789.4
136063074147061,Rodmann,Valli,18-07-1933,0931059815,Valli.Rodmann@gmail.com,199454,3551530,52028.5
144057737769695,Lucienne,Ira,22-06-1915,+48717327314,Ira.Lucienne@gmail.com,665609,4484101,351694.3
291013720917327,Destinee,Wanda,15-11-1995,0781852254,Wanda.Destinee@gmail.com,985265,1101263,819265.3
111106872762667,Naor,Christal,21-06-1953,0788876852,Christal.Naor@gmail.com,145795,7938726,411974.5
161024504309660,Stevy,Coral,13-06-1959,0592492928,Coral.Stevy@gmail.com,259700,4446415,473153.7
217066722553975,Stuart,Gianina,27-05-1980,0975069692,Gianina.Stuart@gmail.com,557755,5517306,217241
274122791032608,Bibi,Felice,17-03-1954,+79443367917,Felice.Bibi@gmail.com,759236,4731299,694087.8
137063435838876,Jess,Desirae,18-09-1950,0744986056,Desirae.Jess@gmail.com,773896,1709511,559389.4
277127436038960,Christal,Rani,26-06-1926,+08658885467,Rani.Christal@gmail.com,609573,5633262,508829.2
268119418059223,Charmine,Leanna,14-03-1955,+06700117063,Leanna.Charmine@gmail.com,463158,6822258,605669
159106425196085,Chinua,Bill,11-12-1948,+39151779500,Bill.Chinua@gmail.com,635886,4320508,365788.8
178073120199245,Garlinda,Maye,22-08-2003,0428863806,Maye.Garlinda@gmail.com,872324,1216232,564579.2
168122401494388,Blisse,Evaleen,04-11-2003,0589741245,Evaleen.Blisse@gmail.com,832418,1377976,446996.2
149068593422601,Monk,Roz,14-03-1926,0744729111,Roz.Monk@gmail.com,509294,6222464,362431.6
105116008304094,Maribeth,Roslyn,20-10-1935,0380423906,Roslyn.Maribeth@gmail.com,805674,1023163,458529.9
256091250129726,Ellerey,Margette,27-03-1989,0238158796,Margette.Ellerey@gmail.com,667430,3468449,473645.1
227101648592724,Kiyoshi,Hildegaard,02-04-1903,+36885296151,Hildegaard.Kiyoshi@gmail.com,146896,2967097,67729.9
158113646236982,Huggins,Rosene,21-05-2004,0353306463,Rosene.Huggins@gmail.com,496343,8936367,409467.2
222019565866242,Sigfrid,Asia,27-04-1976,+05143479315,Asia.Sigfrid@gmail.com,915392,7996616,342077.7
248055282033698,Brackely,Lusa,07-06-1974,+61770447492,Lusa.Brackely@gmail.com,89983,8433971,89060.8
293113272126823,Rese,Codie,18-04-1921,0336069509,Codie.Rese@gmail.com,458210,4466401,734419.5
133094818338339,Haymes,Daryl,24-02-1944,+09696562242,Daryl.Haymes@gmail.com,161211,9666378,145056.3
230095723895439,Barbey,Maud,07-05-1921,0614946144,Maud.Barbey@gmail.com,98592,8073438,873419.8
171101178006898,Greenwald,Glenda,19-12-2000,+56465240311,Glenda.Greenwald@gmail.com,812164,6524404,452812.9
210112527188412,Gaulin,Claudina,28-06-1999,+26478375568,Claudina.Gaulin@gmail.com,233201,5437228,604760
158108844701190,Eachern,Ricky,08-01-1976,0714903416,Ricky.Eachern@gmail.com,651286,1759767,648362.9
235067562321568,Paton,Kamilah,14-03-1982,0744160405,Kamilah.Paton@gmail.com,751119,2697171,480483
141027629432342,Ackerley,Arabel,27-03-1942,0148532277,Arabel.Ackerley@gmail.com,774041,8707516,843507.3
208113027389141,Khorma,Ileana,25-09-1938,0686474259,Ileana.Khorma@gmail.com,278787,9431218,801721.1
265128951719466,Seumas,Averyl,04-11-1992,+85988190133,Averyl.Seumas@gmail.com,811644,6957893,589786.5
242120306282139,Levey,Brana,18-06-1926,+63685841341,Brana.Levey@gmail.com,914943,6996025,114470.1
247020992970034,Uund,Debee,28-10-1912,+11598714397,Debee.Uund@gmail.com,651310,2558688,89366.2
276106455679601,Pernick,Rebeca,28-12-1973,0827906461,Rebeca.Pernick@gmail.com,659512,8691322,765345.3
177084299374230,Monk,Maye,06-06-1907,0695604459,Maye.Monk@gmail.com,880401,3012692,344563
238071669654409,Iaverne,Regina,19-09-1953,+70709356545,Regina.Iaverne@gmail.com,940527,7782274,672788.2
271033644217106,Ricarda,Christian,27-09-1948,0774955454,Christian.Ricarda@gmail.com,895727,4431103,172252.7
128127906529814,Regan,Daune,17-06-1944,+16876488944,Daune.Regan@gmail.com,90615,9837760,783413.6
152125622680387,Zenas,Kary,19-01-1979,0577725199,Kary.Zenas@gmail.com,91508,6549086,871016.4
278120593958479,Ledah,Annora,30-03-1985,0675596719,Annora.Ledah@gmail.com,310440,2265669,141004.9
142074181534754,Suzetta,Delilah,25-02-1996,0353988037,Delilah.Suzetta@gmail.com,962572,4527349,537167.1
160115472181366,Delp,Meghann,20-06-1942,+99406241354,Meghann.Delp@gmail.com,944693,7584271,85726.7
276129979023066,Astra,Fawne,20-04-1921,+29166549195,Fawne.Astra@gmail.com,351056,2032059,359158.2
244074382091044,Pip,Teriann,28-04-1908,0277734822,Teriann.Pip@gmail.com,185625,9497745,638903.4
268127121215858,Chesna,Krystle,15-04-1916,+37106316669,Krystle.Chesna@gmail.com,483500,9544412,407739.5
251029338406672,Eckblad,Dagmar,19-01-1926,+69861651650,Dagmar.Eckblad@gmail.com,714687,2767001,955827.6
179026868642888,Hylan,Sharlene,08-08-1960,+34675191071,Sharlene.Hylan@gmail.com,337640,4823454,995028.5
244104331509312,Libna,Amii,23-06-1942,0204576411,Amii.Libna@gmail.com,737475,1948744,945449.3
203021804069594,Zamora,Raina,01-02-1996,+61971486318,Raina.Zamora@gmail.com,271252,6415761,655010
235106425569228,Center,Janeczka,09-12-1974,+57709009096,Janeczka.Center@gmail.com,776651,1428194,555091.6
210107043911987,Vale,Tarra,18-02-1904,+93508623719,Tarra.Vale@gmail.com,7047,8943742,244895.5
262053908206414,Hartnett,Dorice,19-09-1981,+30582369836,Dorice.Hartnett@gmail.com,695120,1877166,203696.8
110129890192763,Alice,Sheelagh,28-12-1981,0301593376,Sheelagh.Alice@gmail.com,856957,6813123,264230.5
278103492792040,Ochs,Louella,30-06-1988,+68357140711,Louella.Ochs@gmail.com,59003,5551178,186071.7
296088878888295,Orelee,Lisette,28-07-1910,0111041818,Lisette.Orelee@gmail.com,497796,1658671,360911.7
136114663895523,Garbe,Konstance,16-01-1944,0880562578,Konstance.Garbe@gmail.com,531636,1588388,996115.9
117051904180482,Ardra,Chere,06-12-1921,0291589895,Chere.Ardra@gmail.com,746948,1930356,859339.3
195069468123394,Camden,Andeee,19-06-1975,+48314010203,Andeee.Camden@gmail.com,133409,2107450,665806.9
127105561260108,Sandye,Dania,31-05-1991,0840998117,Dania.Sandye@gmail.com,630259,3748647,924398.6
208129760925998,Lenny,Antonietta,16-02-1972,+12393551604,Antonietta.Lenny@gmail.com,314721,3972538,11003.1
267122293238490,Shanley,Kial,19-11-1986,0465411293,Kial.Shanley@gmail.com,854551,9291269,68362.2
248024724107987,Pond,Betta,11-09-1942,+39252011111,Betta.Pond@gmail.com,743764,9077842,236436.6
224123297358420,Carolin,Jolyn,12-06-1975,0499951361,Jolyn.Carolin@gmail.com,118425,2603584,901589.7
114064647237856,Lamoree,Margarette,01-06-2003,+93443637793,Margarette.Lamoree@gmail.com,861610,8599096,934768.3
255044530473022,Schenck,Bobinette,29-12-1967,0724713812,Bobinette.Schenck@gmail.com,974417,5186176,770973.8
179017362114599,Ricarda,Riannon,20-10-1914,+93184048033,Riannon.Ricarda@gmail.com,408987,7000154,360374.9
252039247421923,Astra,Marsiella,11-04-1902,0976905266,Marsiella.Astra@gmail.com,755336,7761170,460573.1
162123345952277,Jess,Morganica,23-08-1968,0517765350,Morganica.Jess@gmail.com,90889,8988815,789687.2
210115853159001,Tarrant,Katuscha,01-10-1996,0991131370,Katuscha.Tarrant@gmail.com,787004,6817235,186937.9
143121335404520,Shields,Alisha,12-12-1981,0423650505,Alisha.Shields@gmail.com,473489,7954941,730239.1
189129577270180,Ophelia,Calla,02-05-1926,+68554478279,Calla.Ophelia@gmail.com,448122,6980735,648174.1
158044348807857,Nore,Marita,18-08-1967,+23130136696,Marita.Nore@gmail.com,531800,5157150,890582
212121971101963,Vins,Paola,12-06-1900,0261719889,Paola.Vins@gmail.com,942606,2838686,892993
283089646587071,Yusuk,Joleen,04-07-1924,+21445406627,Joleen.Yusuk@gmail.com,36433,8723725,674480.9
273094571841877,Millda,Vevay,23-11-1971,+29452003847,Vevay.Millda@gmail.com,478607,5122969,215322.7
267063949586026,Terrence,Tarra,19-07-1992,0285851273,Tarra.Terrence@gmail.com,247083,7911877,76645.5
236117229279556,Suk,Imojean,22-11-1918,0578624351,Imojean.Suk@gmail.com,846516,6393397,567002.3
170019790331524,Edvard,Emelina,27-05-1991,0887010655,Emelina.Edvard@gmail.com,55230,3825649,818846.7
224101563722874,Erlandson,Josephine,27-05-1900,+15999259115,Josephine.Erlandson@gmail.com,207078,8240019,608657.9
232107029815293,Viddah,Genovera,03-02-1949,+71442548880,Genovera.Viddah@gmail.com,477799,7846428,713221.2
230066030768010,Taima,Hallie,11-12-1918,0629850483,Hallie.Taima@gmail.com,102700,3480901,982609.8
145012724041176,Fiester,Nollie,18-08-1945,0224176927,Nollie.Fiester@gmail.com,946102,5536867,99372.1
194119723351040,Raychel,Kimberley,10-06-1969,0834357536,Kimberley.Raychel@gmail.com,3565,1765759,64270.7
193126709653481,Anis,Wileen,19-10-1998,0858347812,Wileen.Anis@gmail.com,434378,7364826,685072.3
280031734439998,Othilia,Rhoda,09-01-1937,+72611231553,Rhoda.Othilia@gmail.com,533629,9575445,209452.3
248111724476075,O'Rourke,Louella,18-08-1979,+96418178807,Louella.O'Rourke@gmail.com,323308,5211202,382820.8
117043531911573,Mullane,Maridel,14-08-2002,0536426129,Maridel.Mullane@gmail.com,825572,6536753,504730.7
119022806999335,Cohdwell,Clementine,05-11-1979,0872577652,Clementine.Cohdwell@gmail.com,248552,1306009,666392.1
174057761100503,Haldas,Anestassia,27-02-1918,0456775795,Anestassia.Haldas@gmail.com,162189,6185882,918861.2
239093986169418,Peti,Renie,11-04-1954,+92132601743,Renie.Peti@gmail.com,543498,4081395,571043.2
153121923205467,Giule,Kristan,30-10-1955,0194542567,Kristan.Giule@gmail.com,744763,2546983,381172.3
253010998603343,Radu,Elbertina,27-11-1953,0332833326,Elbertina.Radu@gmail.com,668773,6488962,923953
206021679453304,Demitria,Micheline,20-03-1986,+33966466611,Micheline.Demitria@gmail.com,819019,9558361,674911.7
194057903048631,Roumell,Louella,10-07-1973,0284917688,Louella.Roumell@gmail.com,769567,5578145,32598.3
141120532836580,Eldrid,Jany,21-11-1992,0857002895,Jany.Eldrid@gmail.com,181849,1667988,429563.5
135126385072207,Kaete,Zia,14-06-1947,0829028923,Zia.Kaete@gmail.com,227799,6690093,691306.8
257053939849036,Si,Janey,08-08-1938,0800047993,Janey.Si@gmail.com,523751,9093715,186681.6
255022994253085,Wadell,Feliza,03-07-1970,+51207492503,Feliza.Wadell@gmail.com,202845,8163425,400163.1
105088350278577,Adalbert,Brianna,29-12-1910,0568888777,Brianna.Adalbert@gmail.com,892656,8112774,178163.3
230104158450758,Raul,Sean,05-06-1914,+96452084659,Sean.Raul@gmail.com,738152,2553873,341590.7
172114834661962,Zachary,Camile,22-03-1987,0914794302,Camile.Zachary@gmail.com,822580,5727689,628131.8
148124586046722,Cottle,Talya,15-04-1901,+71651645849,Talya.Cottle@gmail.com,624304,5365386,835149.5
264020102980257,Iphlgenia,Modestia,17-01-1925,0350868567,Modestia.Iphlgenia@gmail.com,533136,4448405,430177.6
230095665800908,Gerge,Oralee,23-07-1935,0726324793,Oralee.Gerge@gmail.com,154690,3233247,943670.6
181103983786255,Lenny,Lulita,07-07-1918,0155998598,Lulita.Lenny@gmail.com,810204,9171798,844172.2
142063111845621,Ferino,Vinita,23-12-1991,+46938295189,Vinita.Ferino@gmail.com,89384,2026259,423259.5
138107597009753,Abram,Farrah,09-10-1930,0538797255,Farrah.Abram@gmail.com,930535,8026803,573493.3
172074886485570,Breed,Betta,18-05-1950,0734895326,Betta.Breed@gmail.com,551478,9506136,333078.6
258107101308281,Lumbard,Lusa,25-08-1940,+95475249721,Lusa.Lumbard@gmail.com,139716,7410909,528984.2
217100333189856,Modie,Anthia,16-04-1968,+85344389438,Anthia.Modie@gmail.com,944587,7754416,151379
109114156875372,Raimondo,Vinita,29-04-1967,0412754291,Vinita.Raimondo@gmail.com,68463,1606838,34006
130108014607253,Anton,Kayla,15-10-1908,0877244266,Kayla.Anton@gmail.com,636728,4276434,139713.9
277126233503165,Merna,Joelly,10-12-1946,+42295165085,Joelly.Merna@gmail.com,323168,2621685,969612.2
149113948747698,Adalbert,Priscilla,25-07-1995,+61997724212,Priscilla.Adalbert@gmail.com,460176,7722885,517863.1
131024787486296,Alcott,Tarra,21-05-1934,+89851725141,Tarra.Alcott@gmail.com,740400,8386623,842943.9
108105164992328,Shuler,Corly,04-02-1903,+55836206666,Corly.Shuler@gmail.com,895478,9510656,168395.5
226124720528676,Pond,Carly,05-02-1974,+07533777832,Carly.Pond@gmail.com,173262,2734610,591645
254103163987404,Buckler,Fred,05-09-1947,0191123019,Fred.Buckler@gmail.com,196829,5683232,450994.9
129114459800111,Miru,Ginnie,05-02-1984,0257674361,Ginnie.Miru@gmail.com,386315,6720182,35678.4
209108216818574,Celestine,Elvira,17-07-1932,0608994896,Elvira.Celestine@gmail.com,621979,1372434,492891.9
257068977597976,Colyer,Tera,02-01-1926,+28559286713,Tera.Colyer@gmail.com,483752,5992344,884993.3
123101024600032,Pelagias,Nerta,09-06-1904,+52626796036,Nerta.Pelagias@gmail.com,314608,9265011,998304.2
102109856256051,Firmin,Aili,18-11-1909,0820722068,Aili.Firmin@gmail.com,100081,1200732,808234
124104558061379,Raama,Trudie,14-07-1952,0516130556,Trudie.Raama@gmail.com,145851,1306876,49277.7
148105450897696,Newell,Henriette,13-12-2004,+77147500437,Henriette.Newell@gmail.com,218883,1424913,333211.9
167098368644176,Callista,Carilyn,12-06-1945,+08893536356,Carilyn.Callista@gmail.com,254501,6498686,602451.5
193101769784554,Geffner,Vivia,22-06-1972,+92674714100,Vivia.Geffner@gmail.com,454152,8518469,651090.5
119123732635394,Claudine,Mariann,10-07-1902,+49323223368,Mariann.Claudine@gmail.com,260615,5336924,550281.5
133121932357727,Raffo,Abbie,29-02-1980,0379533146,Abbie.Raffo@gmail.com,881624,4460221,461828.3
173121267705841,Weitman,Veda,26-02-2002,0712500802,Veda.Weitman@gmail.com,78296,6673702,540682.4
251038767537714,Delp,Adore,09-08-1900,0909240095,Adore.Delp@gmail.com,313176,3529384,642547.9
126084915802408,Beebe,Jackie,06-10-1955,+30245800913,Jackie.Beebe@gmail.com,404096,1418049,780848.3
278032983799474,Dituri,Stevana,12-09-1983,0756540314,Stevana.Dituri@gmail.com,996755,6758793,814656.9
233066112027188,Creamer,Jinny,21-02-1910,0832390458,Jinny.Creamer@gmail.com,661518,2130248,998899.5
129052923528036,Morehouse,Lucy,04-05-1945,0551203149,Lucy.Morehouse@gmail.com,838306,5929265,529446.6
249123696376274,Corrine,Trudie,07-04-1949,+48659962229,Trudie.Corrine@gmail.com,378814,2327677,807014
192091836930217,Duwalt,Bibby,03-11-1901,+26998690209,Bibby.Duwalt@gmail.com,280294,6271162,601421.3
122045625742919,Curren,Althea,05-11-1964,+26675581117,Althea.Curren@gmail.com,445823,2182554,497685.2
126063192648519,Rustice,Marcelline,03-04-1991,0882246263,Marcelline.Rustice@gmail.com,864676,7759888,238293
235129928357180,Septima,Bettine,24-11-1995,+03202651467,Bettine.Septima@gmail.com,680753,7021709,97625
211128882606818,Raama,Valeda,07-10-1978,0546581414,Valeda.Raama@gmail.com,666002,4284482,261382
291118140925477,Alfons,Raquela,22-05-2000,0966665545,Raquela.Alfons@gmail.com,876129,9691275,866088.9
211064829116196,Hourigan,Edith,10-07-1950,+45828587889,Edith.Hourigan@gmail.com,890326,9298526,345992.4
107091254552279,Naor,Ruthe,28-05-1966,+96224281309,Ruthe.Naor@gmail.com,687989,7427057,882557.5
233046953079417,Melan,Kathi,10-03-1922,0535048426,Kathi.Melan@gmail.com,948736,1644064,409024.5
179064663179184,Socha,Sherrie,02-12-1948,0930003128,Sherrie.Socha@gmail.com,889172,1960688,88385.5
299075985234769,Aida,Riannon,21-03-1979,0790220319,Riannon.Aida@gmail.com,776034,4520009,415633.6
250108641969310,Hepsibah,Sharlene,10-12-1934,+81782280049,Sharlene.Hepsibah@gmail.com,971079,9007110,428699
288108457838533,Kat,Carol-Jean,25-12-2003,+89868966804,Carol-Jean.Kat@gmail.com,420966,4527063,713387.4
113102742670502,Melan,Agathe,02-05-1989,0947317937,Agathe.Melan@gmail.com,741511,3126957,926390.2
213107173117304,Stilwell,Fina,22-08-1979,0502914080,Fina.Stilwell@gmail.com,192936,8465715,214557.9
102056087421049,Jena,Fawne,15-10-1948,0791519373,Fawne.Jena@gmail.com,670209,9117395,496214.8
283013254606218,Wadell,Raina,08-10-1937,+99973771003,Raina.Wadell@gmail.com,386516,9448534,716665.7
116092892692340,Gemini,Rozele,01-06-1972,+58408569777,Rozele.Gemini@gmail.com,25524,9537556,604032.7
115113451347453,Junie,Aubrie,30-08-1930,0602318328,Aubrie.Junie@gmail.com,630112,1868779,145971.5
183037575977494,Cath,Kore,27-06-1942,0880557807,Kore.Cath@gmail.com,299916,7820396,802348.1
221072562271878,Carri,Tersina,12-05-1942,+27754157413,Tersina.Carri@gmail.com,726272,5362661,220442.2
113128612771417,Elephus,Valera,30-09-1995,+83401459097,Valera.Elephus@gmail.com,190590,7236357,716141.9
191028583261206,Daveta,Leontine,16-11-1915,+48387221197,Leontine.Daveta@gmail.com,149950,6678839,74037.4
129102995314265,Maryanne,Taffy,24-01-2000,0819468166,Taffy.Maryanne@gmail.com,696484,2269926,307072
274120121538114,Presber,Daune,17-03-1935,0859105659,Daune.Presber@gmail.com,992190,6792109,978092.5
265015367414730,Garrison,Alex,07-03-1956,0244436799,Alex.Garrison@gmail.com,132225,9274901,843847.4
